更新时间,#genre#
20251205 01:35,url


RespoTime,whitelist,#genre#
250.56ms,农林卫视,https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8
250.56ms,[BD]cctv12 社会与法,https://stream1.freetv.fun/cctv12-she-hui-yu-fa-13.m3u8
250.57ms,[BD]东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-24.m3u8
250.57ms,[BD]公視戲劇,https://stream1.freetv.fun/gong-shi-xi-ju-4.m3u8
250.57ms,[HD]abc news live 4,https://stream1.freetv.fun/abc-news-live-4-1.m3u8
250.59ms,[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-3.m3u8
250.59ms,河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-10.ctv
250.59ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv
250.60ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-29.ctv
250.61ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-20.ctv
250.61ms,[BD]豬哥亮歌廳秀,https://stream1.freetv.fun/zhu-ge-liang-ge-ting-xiu-1.m3u8
250.61ms,[SD]kino tv,https://stream1.freetv.fun/kino-tv-4.m3u8
250.62ms,[BD]中視菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-2.m3u8
250.63ms,[SD]россия 1,https://stream1.freetv.fun/rossiia-1-11.m3u8
250.64ms,[VGA]Thrill *a,https://stream1.freetv.fun/thrill--a-1.m3u8
250.64ms,[BD]龍華電影,https://stream1.freetv.fun/long-hua-dian-ying-5.m3u8
250.65ms,[BD]靖天電影,https://stream1.freetv.fun/jing-tian-dian-ying-1.m3u8
250.65ms,河北卫视,https://stream1.freetv.fun/dffa30b131abf29bf895158f4c9f3e7de846ecfae6cba07ad3a9a779991bde01.m3u8
250.66ms,[BD]arirang tv,https://stream1.freetv.fun/arirang-tv-9.m3u8
250.66ms,[BD]靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-4.m3u8
250.66ms,[HD]好消息2,https://stream1.freetv.fun/hao-xiao-xi-2-2.m3u8
250.66ms,[BD]影迷數位紀實,https://stream1.freetv.fun/ying-mi-shu-wei-ji-shi-1.m3u8
250.66ms,[HD]時尚運動x,https://stream1.freetv.fun/shi-shang-yun-dong-x-1.m3u8
250.67ms,[BD]陕西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-13.m3u8
250.67ms,[BD]channel s music,https://stream1.freetv.fun/channel-s-music-1.m3u8
250.67ms,[SD]sunna tv (576p),https://stream1.freetv.fun/sunna-tv-2.m3u8
250.68ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-1.ctv
250.68ms,[BD]采昌影劇,https://stream1.freetv.fun/cai-chang-ying-ju-1.m3u8
250.69ms,四川卫视,https://stream1.freetv.fun/9bb3a53b6db62ecb53c69b99d4b342269873b573e1132398147a869414a76978.m3u8
250.70ms,[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-68.m3u8
250.71ms,[HD]football,https://stream1.freetv.fun/football-1.m3u8
250.73ms,[BD]重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-62.m3u8
250.74ms,内蒙古卫视,https://stream1.freetv.fun/37fc5c2c33aed43bab26dcbddab8b5b568175179a9e550df8092952c55f09d7c.m3u8
250.74ms,[HD]浙江教育,https://stream1.freetv.fun/zhe-jiang-jiao-yu-4.m3u8
250.75ms,[BD]新野新闻综合频道,https://stream1.freetv.fun/xin-ye-xin-wen-zong-he-1.m3u8
250.75ms,湖北卫视,https://stream1.freetv.fun/a0f73ea668a9a3a9300b9e8588af505375a0cc768d59a516d8cc42a93d628830.m3u8
250.75ms,KARTOONCHANNEL,https://stream1.freetv.fun/kartoon-channel-2.m3u8
250.76ms,[BD]影迷數位電影,https://stream1.freetv.fun/ying-mi-shu-wei-dian-ying-5.m3u8
250.76ms,江西卫视,https://stream1.freetv.fun/24184689ddf6b7f046d252d597760a2599270d68f85800d28f942d81f6945943.m3u8
250.76ms,[BD]stiletv,https://stream1.freetv.fun/stiletv-1.m3u8
250.77ms,甘肃卫视,https://stream1.freetv.fun/b14558c4b4b9dd59004052dfe14922a1090bfe3f8040fc5d4fef80a993ffd127.m3u8
250.77ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
250.77ms,[HD]國會 2,https://stream1.freetv.fun/guo-hui--2-8.m3u8
250.77ms,[BD]elta娛樂,https://stream1.freetv.fun/eltayu-le-3.m3u8
250.77ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.ctv
250.78ms,[BD]宿迁综合,https://stream1.freetv.fun/su-qian-zong-he-1.m3u8
250.79ms,兰溪新闻综合,https://stream1.freetv.fun/lan-xi-xin-wen-zong-he-1.m3u8
250.79ms,[BD]靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-3.m3u8
250.80ms,[HD]cctv17,https://stream1.freetv.fun/cctv17-9.m3u8
250.80ms,[BD]imam hussein tv 3,https://stream1.freetv.fun/imam-hussein-tv-3-3.m3u8
250.80ms,[BD]寰宇新聞,https://stream1.freetv.fun/huan-yu-xin-wen-12.m3u8
250.81ms,[HD]euronews,https://stream1.freetv.fun/euronews-12.m3u8
250.82ms,[BD]ktv 2,https://stream1.freetv.fun/ktv-2-2.m3u8
250.82ms,[BD]ช่อง 澳视澳门,https://stream1.freetv.fun/ch-ng-ao-shi-ao-men-1.m3u8
250.82ms,厦门卫视,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8
250.83ms,[BD]cna,https://stream1.freetv.fun/cna-4.m3u8
250.84ms,[BD]ช่อง 澳視體育,https://stream1.freetv.fun/ch-ng-ao-shi-ti-yu-2.m3u8
250.84ms,广东少儿,https://stream1.freetv.fun/a372f5cd6f389bcfb77fdfa88633e16d2f745d648907084bfd0befa9ce2bd403.m3u8
250.84ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.m3u8
250.84ms,CCTV13,https://stream1.freetv.fun/ff24d77ced50923220b10cafbe5ffaeb6cb8c38a4b5cf52c0fc09d0ce4ef93b3.m3u8
250.85ms,叙州新闻综合,https://stream1.freetv.fun/xu-zhou-xin-wen-zong-he-7.m3u8
250.85ms,[BD]history hunters,https://stream1.freetv.fun/history-hunters-1.m3u8
250.85ms,[HD]canal málaga,https://stream1.freetv.fun/canal-malaga-1.m3u8
250.86ms,新疆卫视,https://stream1.freetv.fun/15fb5462d06ca316ffe3175b1e210010fce93382769dc69a2102532fbe8c3e8b.m3u8
250.87ms,[HD]长春综合,https://stream1.freetv.fun/chang-chun-zong-he-3.m3u8
250.87ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-27.m3u8
250.88ms,[SD]alistiqama tv,https://stream1.freetv.fun/alistiqama-tv-1.m3u8
250.89ms,[BD]cctv2,https://stream1.freetv.fun/cctv2-44.m3u8
250.89ms,CCTV13,https://stream1.freetv.fun/5145e7fd34a4167b0a37b2c01ecc50b28586d7154e7221c4f6f5810ebf368ec8.m3u8
250.90ms,[HD]宁夏卫视,https://stream1.freetv.fun/zhu-xia-wei-shi-43.m3u8
250.90ms,BOO,https://stream1.freetv.fun/boo-7.m3u8
250.90ms,[HD]ช่อง vf cartoon 18 plus,https://stream1.freetv.fun/ch-ng-vf-cartoon-18-plus-1.m3u8
250.91ms,[BD]cgtn documentary,https://stream1.freetv.fun/cgtn-documentary-5.m3u8
250.91ms,[HD]weathernation new york,https://stream1.freetv.fun/weathernation-new-york-1.m3u8
250.91ms,[BD]amc,https://stream1.freetv.fun/amc-20.m3u8
250.91ms,ASTROOASIS,https://stream1.freetv.fun/astro-oasis-7.m3u8
250.92ms,[BD]西宁新闻综合,https://stream1.freetv.fun/xi-zhu-xin-wen-zong-he-5.m3u8
250.92ms,[BD]thai pbs,https://stream1.freetv.fun/thai-pbs-3.m3u8
250.92ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-28.m3u8
250.92ms,[BD]el pingüino tv,https://stream1.freetv.fun/el-pinguino-tv-4.m3u8
250.92ms,[BD]绵阳新闻,https://stream1.freetv.fun/mian-yang-xin-wen-2.m3u8
250.92ms,[BD]trace urban,https://stream1.freetv.fun/trace-urban-15.m3u8
250.93ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-9.m3u8
250.93ms,[BD]四川新闻,https://stream1.freetv.fun/si-chuan-xin-wen-3.m3u8
250.93ms,陈淑桦合集1,https://vd2.bdstatic.com/mda-paib4m1zb47fz3j0/sc/cae_h264/1674117441894799856/mda-paib4m1zb47fz3j0.mp4
250.93ms,[BD]台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8
250.94ms,[SD]kanal d,https://stream1.freetv.fun/kanal-d-10.m3u8
250.94ms,[HD]fx tv 2,https://stream1.freetv.fun/fx-tv-2-1.m3u8
250.94ms,[HD]радио шансон,https://stream1.freetv.fun/radio-shanson-3.m3u8
250.94ms,[BD]博斯魅力,https://stream1.freetv.fun/bo-si-mei-li-2.m3u8
250.95ms,[BD]達文西,https://stream1.freetv.fun/da-wen-xi-2.m3u8
250.95ms,[VGA]light channel,https://stream1.freetv.fun/light-channel-5.m3u8
250.95ms,[BD]cctv14,https://stream1.freetv.fun/cctv14-3.m3u8
250.95ms,[SD]cctv8,https://stream1.freetv.fun/cctv8-3.m3u8
250.95ms,[BD]影迷數位電影,https://stream1.freetv.fun/ying-mi-shu-wei-dian-ying-7.m3u8
250.95ms,[SD]绍兴公共,https://stream1.freetv.fun/shao-xing-gong-gong-6.m3u8
250.95ms,[BD]河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-21.m3u8
250.95ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-3.m3u8
250.96ms,[SD]inews,https://stream1.freetv.fun/inews-2.m3u8
250.96ms,石家庄生活,https://stream1.freetv.fun/shi-jia-zhuang-sheng-huo-5.ctv
250.97ms,skysports,https://stream1.freetv.fun/skysports-3.ctv
250.97ms,[BD]мир 24,https://stream1.freetv.fun/mir-24-3.m3u8
250.98ms,[HD]kral - kral pop,https://stream1.freetv.fun/kral---kral-pop-2.m3u8
250.98ms,[BD]龍華日韓,https://stream1.freetv.fun/long-hua-ri-han-6.m3u8
250.98ms,[BD]影迷數位紀實,https://stream1.freetv.fun/ying-mi-shu-wei-ji-shi-3.m3u8
250.98ms,[HD]ndtv india,https://stream1.freetv.fun/ndtv-india-1.m3u8
250.98ms,[HD]abc news,https://stream1.freetv.fun/abc-news-6.m3u8
250.98ms,[BD]靖天育樂,https://stream1.freetv.fun/jing-tian-yu-le-3.m3u8
250.99ms,[SD]广西卫视,https://stream1.freetv.fun/yan-xi-wei-shi-64.m3u8
250.99ms,宁夏卫视,https://stream1.freetv.fun/a5ab17e7871146d4e69d46060f01078914a3c8f468ea3264a143c0e08b515b50.m3u8
250.99ms,云南卫视,https://stream1.freetv.fun/5c1b012bdfc193530a45e7be5aa5f0076412082c35610cc3466727b7512b9353.m3u8
250.99ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-39.ctv
251.00ms,[HD]湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-17.m3u8
251.01ms,无线新闻[1280x720],https://stream1.freetv.fun/662e5a352f2b84358ebad27c76fec0e01bcc3cd0490e4b00a8dcd0621ddc3d35.m3u8
251.01ms,[BD]东方卫视 4m1080,https://stream1.freetv.fun/dong-fang-wei-shi--4m1080-1.m3u8
251.01ms,[BD]mgm plus marquee,https://stream1.freetv.fun/mgm-plus-marquee-1.m3u8
251.01ms,[BD]金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-17.m3u8
251.01ms,[BD]民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-4.m3u8
251.02ms,[SD]cinema,https://stream1.freetv.fun/cinema-7.m3u8
251.02ms,[SD]bridge classic,https://stream1.freetv.fun/bridge-classic-1.m3u8
251.02ms,湖北卫视,https://stream1.freetv.fun/931fc5d532fc717dd0ff2bf35ed2b5837b3e096382c14b3eb9d57e068c25e629.m3u8
251.03ms,福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-4.m3u8
251.03ms,[BD]四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-5.m3u8
251.04ms,[BD]云南卫视,https://stream1.freetv.fun/yun-nan-wei-shi-50.m3u8
251.04ms,大田后生仔_丫蛋蛋,https://vd2.bdstatic.com/mda-jk0s5kte1btis2ez/sc/mda-jk0s5kte1btis2ez.mp4
251.04ms,平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-1.m3u8
251.05ms,[SD]cetv4,https://stream1.freetv.fun/cetv4-9.m3u8
251.05ms,甘肃卫视,https://stream1.freetv.fun/cf962927d8868ae24438dd74043f16685c2205ec8c0f913b17d11fe81e3d348a.m3u8
251.05ms,CCTV14,https://stream1.freetv.fun/20094956c45f041ec42bc166f2c524782893f7d08c633f17ab729e9906f97141.m3u8
251.05ms,[HD]dazn ringside,https://stream1.freetv.fun/dazn-ringside-2.m3u8
251.06ms,安徽卫视,https://stream1.freetv.fun/1bdd22917df7b18c40de5b27bf116ab0183d3b909aed4e8c090e26235af96a9e.m3u8
251.07ms,[BD]澳視葡文,https://stream1.freetv.fun/ao-shi-pu-wen-1.m3u8
251.07ms,[HD]fox weather,https://stream1.freetv.fun/fox-weather-3.m3u8
251.07ms,[BD]山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-90.m3u8
251.07ms,[BD]voice of america,https://stream1.freetv.fun/voice-of-america-1.m3u8
251.07ms,[BD]vevo pop fast,https://stream1.freetv.fun/vevo-pop-fast-1.m3u8
251.08ms,CCTV13,https://stream1.freetv.fun/81625edf2cc9baae0d7f7cf1e070e6ba05b2acd4056442384577655089e0843c.m3u8
251.09ms,[BD]tvbs亚洲,https://stream1.freetv.fun/tvbsya-zhou-5.m3u8
251.10ms,[HD]istv,https://stream1.freetv.fun/istv-5.m3u8
251.10ms,[HD]山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-113.m3u8
251.10ms,云南卫视,https://stream1.freetv.fun/a97b2875ebcaa352e255a790a19b02e0e4faf9e08bcf6ec829b23ef034193331.m3u8
251.10ms,[BD]cctv17 4m1080,https://stream1.freetv.fun/cctv17-4m1080-2.m3u8
251.11ms,云南卫视,https://stream1.freetv.fun/44791e60a00a1d5f4377263bbc81e2b4c50cd356967a9cdb8ce05fb6db43d1ea.m3u8
251.11ms,[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-13.m3u8
251.12ms,[HD]freeдom,https://stream1.freetv.fun/freedom-1.m3u8
251.12ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-2.m3u8
251.12ms,[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-44.m3u8
251.12ms,东方卫视,https://stream1.freetv.fun/25958193feebada21ab449c25162cd19070766c982f7595d9ae00e6eeccdd444.m3u8
251.12ms,[BD]荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-4.m3u8
251.13ms,TV1*,https://stream1.freetv.fun/tv1-9.m3u8
251.13ms,HOLLYWOOD*,https://stream1.freetv.fun/young-hollywood-1.m3u8
251.13ms,CCTV14,https://stream1.freetv.fun/bc531e821958f0ef54aa8db7c21b4d6ff4f24b302caa6659b0900e901e29bda2.m3u8
251.14ms,湖北卫视,https://stream1.freetv.fun/fd24c57897e6d517925abfaab4540450a341ff54c5018a975a4738e120daeadb.m3u8
251.14ms,[HD]espn u,https://stream1.freetv.fun/espn-u-3.m3u8
251.14ms,[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-94.m3u8
251.15ms,第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-5.m3u8
251.15ms,嵊州新闻综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-1.m3u8
251.15ms,[BD]cctv5,https://stream1.freetv.fun/cctv5-17.m3u8
251.15ms,大湾区卫视,https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8
251.15ms,贵州卫视,https://stream1.freetv.fun/4affafb1ae967b798c4880119d5643b1da469649600e781851c283e1e268189a.m3u8
251.15ms,BERNAMA,https://stream1.freetv.fun/bernama-10.m3u8
251.18ms,[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-6.m3u8
251.19ms,[SD]radio 51 tv,https://stream1.freetv.fun/radio-51-tv-1.m3u8
251.19ms,BERNAMA*,https://stream1.freetv.fun/bernama-1.m3u8
251.19ms,[BD]cctv4k,https://stream1.freetv.fun/cctv4k-4.m3u8
251.19ms,[HD]萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-8.m3u8
251.19ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-20.m3u8
251.19ms,[SD]ptc chakde,https://stream1.freetv.fun/ptc-chakde-1.m3u8
251.20ms,[SD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-26.m3u8
251.20ms,五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-5.m3u8
251.20ms,[HD]travelxp france,https://stream1.freetv.fun/travelxp-france-1.m3u8
251.21ms,[SD]甘肃卫视,https://stream1.freetv.fun/gan-su-wei-shi-4.m3u8
251.21ms,[HD]ช่อง private tv,https://stream1.freetv.fun/ch-ng-private-tv-1.m3u8
251.21ms,[BD]clan internacional,https://stream1.freetv.fun/clan-internacional-1.m3u8
251.21ms,ASTROFOOTBALL,https://stream1.freetv.fun/astro-football-2.m3u8
251.21ms,[BD]ci罪案偵查,https://stream1.freetv.fun/cizui-an-zhen-cha-3.m3u8
251.22ms,宁夏卫视,https://stream1.freetv.fun/91caf0de2e56ffc6bb2688a59482d4ff79426d74faa252f785d1800651b13911.m3u8
251.22ms,[SD]bridge,https://stream1.freetv.fun/bridge-2.m3u8
251.22ms,靖天电影,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv061
251.23ms,[SD]cgtn俄语,https://stream1.freetv.fun/cgtne-yu-4.m3u8
251.23ms,[BD]dungeons dragons adventures,https://stream1.freetv.fun/dungeons-dragons-adventures-1.m3u8
251.23ms,[HD]1 plus 1 марафон,https://stream1.freetv.fun/1-plus-1-marafon-2.m3u8
251.24ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-21.ctv
251.24ms,金瓶梅(杨思敏版)5,https://play.hhuus.com/play/9b6xzEOe/index.m3u8
251.24ms,[BD]pulse,https://stream1.freetv.fun/pulse-3.m3u8
251.25ms,海南公共,https://stream1.freetv.fun/ipv6-hai-nan-gong-gong-8.m3u8
251.25ms,[BD]ช่อง dunia sinema,https://stream1.freetv.fun/ch-ng-dunia-sinema-1.m3u8
251.26ms,[BD]影迷數位電影,https://stream1.freetv.fun/ying-mi-shu-wei-dian-ying-1.m3u8
251.26ms,有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-2.m3u8
251.26ms,海南公共,https://stream1.freetv.fun/ipv6-hai-nan-gong-gong-9.m3u8
251.26ms,[BD]dw espanol,https://stream1.freetv.fun/dw-espanol-1.m3u8
251.26ms,上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-5.m3u8
251.27ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-4.m3u8
251.27ms,东方卫视,https://stream1.freetv.fun/1adeb3128cbc7c74ed017192dc53a04fbf7d1add75418b57417546d1047b3a72.m3u8
251.28ms,宁夏卫视,https://stream1.freetv.fun/dac6bde8d0f89b3735cff3def0b505cb115db5d885ade8c0bfadd8712312dd5e.m3u8
251.28ms,农林卫视,https://stream1.freetv.fun/cb703e6e694023c63361a9fd5db877c3d6b00dd7e4e63c6e4d5ccf56f8b3a58b.m3u8
251.29ms,[HD]lao-thai tv,https://stream1.freetv.fun/lao-thai-tv-1.m3u8
251.30ms,[BD]河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-64.m3u8
251.31ms,[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-50.m3u8
251.31ms,CCTV11,https://stream1.freetv.fun/68c070855220396db2e41066321af8293ced387cb0158997b30c961f539a0433.m3u8
251.32ms,[BD]民視,https://stream1.freetv.fun/min-shi-4.m3u8
251.33ms,[HD]mezzo live,https://stream1.freetv.fun/mezzo-live-3.m3u8
251.33ms,[BD]上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-3.m3u8
251.33ms,龙华偶像,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn12
251.34ms,[BD]八大精彩,https://stream1.freetv.fun/ba-da-jing-cai-4.m3u8
251.34ms,[BD]ufc,https://stream1.freetv.fun/ufc-1.m3u8
251.34ms,[BD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-50.m3u8
251.35ms,[SD]taiwan plus,https://stream1.freetv.fun/taiwan-plus-1.m3u8
251.35ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-15.ctv
251.36ms,[BD]cctv5 plus 8m1080,https://stream1.freetv.fun/cctv5-plus-8m1080-3.m3u8
251.37ms,[BD]中視菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-5.m3u8
251.37ms,[HD]abc news live 7,https://stream1.freetv.fun/abc-news-live-7-1.m3u8
251.38ms,[BD]tele 1,https://stream1.freetv.fun/tele-1-2.m3u8
251.38ms,[BD]民視第一,https://stream1.freetv.fun/min-shi-di-yi-3.m3u8
251.38ms,[BD]中天亞洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-10.m3u8
251.40ms,[BD]眉山综合,https://stream1.freetv.fun/mei-shan-zong-he-2.m3u8
251.40ms,河北卫视,https://stream1.freetv.fun/2c8b1aa1c3a2ed3371aab483145013c155293cd9037888103f852234788bd6a7.m3u8
251.41ms,[BD]cctv6,https://stream1.freetv.fun/cctv6-34.m3u8
251.41ms,[HD]湖南教育,https://stream1.freetv.fun/hu-nan-jiao-yu-1.m3u8
251.41ms,[BD]беларусь 3,https://stream1.freetv.fun/belarus--3-2.m3u8
251.42ms,东方卫视,https://stream1.freetv.fun/936a731d0f0738a903c2968c7e4d48c09cc4bf042ad218afe2d91decd1032359.m3u8
251.42ms,凤凰资讯,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd
251.42ms,[BD]cctv6,https://stream1.freetv.fun/cctv6-74.m3u8
251.42ms,台视,https://stream1.freetv.fun/tai-shi-6.m3u8
251.42ms,[BD]concord tv,https://stream1.freetv.fun/concord-tv-1.m3u8
251.43ms,[HD]ช่อง кино 18 plus,https://stream1.freetv.fun/ch-ng-kino-18-plus-1.m3u8
251.43ms,第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-11.m3u8
251.43ms,[BD]東森財經新聞,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen-7.m3u8
251.44ms,炫动卡通,https://stream1.freetv.fun/ha-ha-xuan-dong-8.m3u8
251.44ms,[BD]trace urban,https://stream1.freetv.fun/trace-urban-9.m3u8
251.44ms,[VGA]ltv,https://stream1.freetv.fun/ltv-1.m3u8
251.44ms,[BD]cctv2,https://stream1.freetv.fun/cctv2-63.m3u8
251.44ms,[HD]fox,https://stream1.freetv.fun/fox-6.m3u8
251.45ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-4.ctv
251.46ms,[BD]diyanet tv,https://stream1.freetv.fun/diyanet-tv-2.m3u8
251.47ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-20.m3u8
251.47ms,福建新闻,https://stream1.freetv.fun/fu-jian-xin-wen-8.m3u8
251.48ms,西藏卫视,https://stream1.freetv.fun/dd47ba03fe77064ea4e0978637231bce94e7554c9f8f6a020195311829752aed.m3u8
251.48ms,[HD]haiti news channel,https://stream1.freetv.fun/haiti-news-channel-1.m3u8
251.48ms,[BD]waterbear,https://stream1.freetv.fun/waterbear-3.m3u8
251.48ms,[BD]trace urban,https://stream1.freetv.fun/trace-urban-6.m3u8
251.49ms,[BD]经济科教高清,https://stream1.freetv.fun/jing-ji-ke-jiao-gao-qing-1.m3u8
251.49ms,[BD]france24 英文,https://stream1.freetv.fun/france24-ying-wen-5.m3u8
251.50ms,[HD]ช่อง naughty america,https://stream1.freetv.fun/ch-ng-naughty-america-1.m3u8
251.50ms,[BD]山东卫视,https://stream1.freetv.fun/shan-dong-wei-shi-55.m3u8
251.50ms,[BD]自贡综合,https://stream1.freetv.fun/zi-gong-zong-he-5.m3u8
251.51ms,[BD]浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-1.m3u8
251.52ms,[SD]sangu tv,https://stream1.freetv.fun/sangu-tv-1.m3u8
251.53ms,山东卫视,https://stream1.freetv.fun/81a4a1600b213a26729f9e24d8381601889787ef3447b8a5dd0566e7e182b285.m3u8
251.53ms,[BD]cdm internacional,https://stream1.freetv.fun/cdm-internacional-1.m3u8
251.54ms,凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8
251.54ms,[BD]常州新闻,https://stream1.freetv.fun/chang-zhou-xin-wen-1.m3u8
251.55ms,内蒙古卫视,https://stream1.freetv.fun/3f4caf35a723a7bcd3cc267b47167af5b3252ca945c94d0184419b74a487c178.m3u8
251.56ms,[BD]cctv9 8m1080,https://stream1.freetv.fun/cctv9-8m1080-1.m3u8
251.56ms,安徽卫视,https://stream1.freetv.fun/aa9b31c1dbeffb511830532e0b8f1413b48dd2c61e59e843d19ba9fc3a073241.m3u8
251.56ms,[BD]mbc 4,https://stream1.freetv.fun/mbc-4-4.m3u8
251.57ms,[BD]cctv11,https://stream1.freetv.fun/cctv11-72.m3u8
251.57ms,[BD]cctv2 8m1080,https://stream1.freetv.fun/cctv2-8m1080-4.m3u8
251.57ms,CCTV1,https://stream1.freetv.fun/f1fa8406434117dfaa5c0b174fa90a31da74b1ad921fc3ce3662a40cff4d9001.m3u8
251.58ms,[BD]民視影劇,https://stream1.freetv.fun/min-shi-ying-ju-2.m3u8
251.58ms,[BD]cnbc asia財經,https://stream1.freetv.fun/cnbc-asiacai-jing-3.m3u8
251.58ms,[BD]澳門體育,https://stream1.freetv.fun/ao-men-ti-yu-1.m3u8
251.59ms,[HD]ช่อง k-drama,https://stream1.freetv.fun/ch-ng-k-drama-1.m3u8
251.60ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-31.ctv
251.60ms,[BD]trt world,https://stream1.freetv.fun/trt-world-3.m3u8
251.61ms,[BD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-23.m3u8
251.61ms,黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-6.m3u8
251.61ms,[BD]靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-7.m3u8
251.62ms,[SD]black classics,https://stream1.freetv.fun/black-classics-1.m3u8
251.62ms,[BD]非凡商業,https://stream1.freetv.fun/fei-fan-shang-ye-1.m3u8
251.62ms,[BD]cctv3 综艺,https://stream1.freetv.fun/cctv3-zong-yi-12.m3u8
251.63ms,南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-1.m3u8
251.64ms,[HD]vevo retro rock,https://stream1.freetv.fun/vevo-retro-rock-3.m3u8
251.65ms,[BD]靖洋卡通,https://stream1.freetv.fun/jing-yang-qia-tong-2.m3u8
